Nom Gare;Code Gare;Type jour;Date;Annee;Ligne;Axe;Tranche horaire;Somme de Montants
CLICHY-LEVALLOIS;87381129;SAM;2023-11-18;2023;L;L3;Après 20h;689
BONDY;87113407;JOB;2022-03-22;2022;E;E;De 6h à 10h;7854
CHAVILLE-VELIZY;87393173;SAM;2017-04-22;2017;C;C;De 16h à 20h;423
BAILLY;87710780;DIM;2023-10-15;2023;T13;T13;De 6h à 10h;22
CLICHY-LEVALLOIS;87381129;DIM;2023-11-19;2023;L;L2;De 6h à 10h;284
BONNIERES;87415893;JOB;2021-07-12;2021;J;J5;Après 20h;1
CHAVILLE-VELIZY;87393173;JOB;2017-04-25;2017;C;C;Avant 6h;30
BALLANCOURT;87681437;SAM;2024-02-03;2024;D;D;Après 20h;18
CLICHY-LEVALLOIS;87381129;DIM;2023-11-19;2023;L;L3;De 16h à 20h;976
BOUFFEMONT-MOISSELLES;87276485;JOB;2023-11-14;2023;H;H;De 10h à 16h;407
CHAVILLE-VELIZY;87393173;JOB;2017-04-25;2017;C;C;De 10h à 16h;548
BALLANCOURT;87681437;DIM;2024-03-03;2024;D;D;De 16h à 20h;94
CLICHY-LEVALLOIS;87381129;JOB;2023-11-14;2023;L;L3;Avant 6h;69
BOUGIVAL;87382440;SAM;2023-11-18;2023;L;L2;Avant 6h;6
CHAVILLE-VELIZY;87393173;JOB;2017-04-25;2017;C;C;De 16h à 20h;568
BALLANCOURT;87681437;JOB;2024-12-03;2024;D;D;De 10h à 16h;189
CLICHY-LEVALLOIS;87381129;JOB;2023-11-14;2023;L;L3;De 10h à 16h;1933
BOUGIVAL;87382440;JOB;2023-11-14;2023;L;L2;Après 20h;41
CHELLES-GOURNAY;87116111;SAM;2022-03-19;2022;E;E;De 10h à 16h;1767
BALLANCOURT;87681437;JOB;2024-12-03;2024;D;D;De 6h à 10h;550
CLICHY-MONTFERMEIL;87704304;SAM;2021-09-18;2021;T4;T4;Avant 6h;0
BOUGIVAL;87382440;JOB;2023-11-14;2023;L;L2;De 6h à 10h;768
CHELLES-GOURNAY;87116111;SAM;2022-03-19;2022;E;E;De 6h à 10h;671
BECON-LES-BRUYERES;87382002;SAM;2023-11-18;2023;L;L2;De 10h à 16h;1878
CLICHY-MONTFERMEIL;87704304;DIM;2021-12-09;2021;T4;T4;Après 20h;92
BOULAINVILLIERS;87543181;SAM;2017-04-22;2017;C;C;Avant 6h;1
CHELLES-GOURNAY;87116111;SAM;2023-11-18;2023;P;P;De 6h à 10h;1359
BECON-LES-BRUYERES;87382002;SAM;2023-11-18;2023;L;L3;Avant 6h;45
CLICHY-MONTFERMEIL;87704304;JOB;2021-09-21;2021;T4;T4;De 10h à 16h;421
BOULAINVILLIERS;87543181;DIM;2017-04-23;2017;C;C;Avant 6h;0
CHELLES-GOURNAY;87116111;DIM;2022-03-20;2022;E;E;De 16h à 20h;1020
BECON-LES-BRUYERES;87382002;SAM;2023-11-18;2023;L;L3;De 16h à 20h;1766
CLICHY-MONTFERMEIL;87704304;JOB;2021-09-21;2021;T4;T4;De 6h à 10h;268
BOULAINVILLIERS;87543181;JOB;2017-04-25;2017;C;C;De 6h à 10h;1663
CHELLES-GOURNAY;87116111;DIM;2022-03-20;2022;E;E;De 6h à 10h;526
BECON-LES-BRUYERES;87382002;JOB;2023-11-14;2023;L;L2;Après 20h;506
CLICHY-SOUS-BOIS-MAIRIE;87704288;SAM;2021-11-09;2021;T4;T4;Après 20h;91
BOURAY;87545178;SAM;2017-04-22;2017;C;C;De 10h à 16h;283
CHELLES-GOURNAY;87116111;DIM;2023-11-19;2023;P;P;Avant 6h;68
BECON-LES-BRUYERES;87382002;JOB;2023-11-14;2023;L;L3;Avant 6h;56
CLICHY-SOUS-BOIS-MAIRIE;87704288;SAM;2021-11-09;2021;T4;T4;Avant 6h;8
BOURAY;87545178;SAM;2017-04-22;2017;C;C;De 16h à 20h;111
CHELLES-GOURNAY;87116111;DIM;2023-11-19;2023;P;P;De 16h à 20h;973
BECON-LES-BRUYERES;87382002;JOB;2023-11-14;2023;L;L3;De 10h à 16h;1892
CLICHY-SOUS-BOIS-MAIRIE;87704288;DIM;2021-12-09;2021;T4;T4;De 6h à 10h;98
BOURAY;87545178;DIM;2017-04-23;2017;C;C;De 16h à 20h;140
CHEMIN-D'ANTONY;87546317;SAM;2017-04-22;2017;C;C;De 6h à 10h;52
BELLEVUE;87393116;DIM;2023-11-19;2023;N;N;Après 20h;79
CLICHY-SOUS-BOIS-MAIRIE;87704288;JOB;2021-09-21;2021;T4;T4;De 6h à 10h;336
BOURAY;87545178;JOB;2017-04-25;2017;C;C;De 6h à 10h;1842
CHEMIN-D'ANTONY;87546317;DIM;2017-04-23;2017;C;C;De 10h à 16h;69
BELLEVUE;87393116;DIM;2023-11-19;2023;N;N;De 10h à 16h;372
COIGNIERES;87393272;SAM;2023-11-18;2023;N;N;Après 20h;69
BOURRON-MARLOTTE-GREZ;87684118;SAM;2023-11-18;2023;R;R;Après 20h;15
CHEMIN-D'ANTONY;87546317;JOB;2017-04-25;2017;C;C;De 10h à 16h;161
BELLEVUE;87393116;DIM;2023-11-19;2023;N;N;De 6h à 10h;99
COIGNIERES;87393272;SAM;2023-11-18;2023;N;N;De 16h à 20h;149
BOURRON-MARLOTTE-GREZ;87684118;DIM;2023-11-19;2023;R;R;Après 20h;18
CHEZY-SUR-MARNE;87116574;SAM;2023-09-16;2023;P;P;De 10h à 16h;29
BELLOY-SAINT-MARTIN;87276550;DIM;2023-11-19;2023;H;H;Après 20h;8
COIGNIERES;87393272;JOB;2023-11-14;2023;N;N;De 16h à 20h;314
BOURRON-MARLOTTE-GREZ;87684118;DIM;2023-11-19;2023;R;R;De 6h à 10h;19
CHEZY-SUR-MARNE;87116574;DIM;2023-09-17;2023;P;P;De 6h à 10h;8
BESSANCOURT;87276642;SAM;2023-11-18;2023;H;H;Après 20h;48
COLOMBES;87381087;SAM;2023-11-18;2023;J;J6;Après 20h;88
BOURRON-MARLOTTE-GREZ;87684118;JOB;2023-11-14;2023;R;R;De 10h à 16h;67
CHEZY-SUR-MARNE;87116574;JOB;2023-09-19;2023;P;P;Après 20h;1
BESSANCOURT;87276642;SAM;2023-11-18;2023;H;H;De 10h à 16h;297
COLOMBES;87381087;DIM;2023-11-19;2023;J;J4;Avant 6h;42
BOUSSY-SAINT-ANTOINE;87682138;SAM;2024-02-03;2024;D;D;De 16h à 20h;923
CHILLY-MAZARIN;87393637;SAM;2017-04-22;2017;C;C;De 10h à 16h;274
BESSANCOURT;87276642;SAM;2023-11-18;2023;H;H;De 6h à 10h;164
COLOMBES;87381087;DIM;2023-11-19;2023;J;J6;Après 20h;26
BOUSSY-SAINT-ANTOINE;87682138;SAM;2024-02-03;2024;D;D;De 6h à 10h;644
CHILLY-MAZARIN;87393637;SAM;2017-04-22;2017;C;C;De 6h à 10h;138
BESSANCOURT;87276642;DIM;2023-11-19;2023;H;H;De 10h à 16h;230
COLOMBES;87381087;JOB;2023-11-14;2023;J;J6;Après 20h;43
BOUSSY-SAINT-ANTOINE;87682138;DIM;2024-03-03;2024;D;D;Avant 6h;33
CHILLY-MAZARIN;87393637;JOB;2017-04-25;2017;C;C;De 16h à 20h;485
BESSANCOURT;87276642;JOB;2023-11-14;2023;H;H;Avant 6h;51
COMBS-LA-VILLE-QUINCY;87682146;SAM;2024-02-03;2024;D;D;De 16h à 20h;657
BOUSSY-SAINT-ANTOINE;87682138;JOB;2024-05-03;2024;D;D;De 10h à 16h;1497
CHOISY-LE-ROI;87545285;SAM;2017-04-22;2017;C;C;Avant 6h;165
BEYNES;87393363;SAM;2023-11-18;2023;N;N;Après 20h;9
COMBS-LA-VILLE-QUINCY;87682146;DIM;2024-03-03;2024;D;D;De 6h à 10h;522
BOUTIGNY;87681478;DIM;2024-03-03;2024;D;D;Après 20h;6
CHOISY-LE-ROI;87545285;SAM;2017-04-22;2017;C;C;De 16h à 20h;3667
BEYNES;87393363;JOB;2023-11-14;2023;N;N;De 10h à 16h;67
COMBS-LA-VILLE-QUINCY;87682146;JOB;2024-05-03;2024;D;D;Après 20h;398
BOUTIGNY;87681478;JOB;2024-12-03;2024;D;D;De 10h à 16h;79
CHOISY-LE-ROI;87545285;SAM;2017-04-22;2017;C;C;De 6h à 10h;2567
BEYNES;87393363;JOB;2023-11-14;2023;N;N;De 6h à 10h;154
COMPANS;87272047;SAM;2023-11-18;2023;K;K;De 16h à 20h;5
BOUTIGNY;87681478;JOB;2024-02-04;2024;D;D;Après 20h;8
CHOISY-LE-ROI;87545285;DIM;2017-04-23;2017;C;C;De 6h à 10h;1422
BIBLIOTHEQUE-FRANCOIS-MITTERRAND;87328328;JOB;2017-04-25;2017;C;C;Après 20h;5855
CONFLANS-FIN-D'OISE;87381459;SAM;2023-11-18;2023;J;J6;Avant 6h;10
BRETIGNY;87545194;SAM;2017-04-22;2017;C;C;De 10h à 16h;1773
CHOISY-LE-ROI;87545285;JOB;2017-04-25;2017;C;C;De 6h à 10h;10342
BIBLIOTHEQUE-FRANCOIS-MITTERRAND;87328328;JOB;2017-04-25;2017;C;C;De 16h à 20h;25544
CONFLANS-FIN-D'OISE;87381459;DIM;2022-11-20;2022;A;A;De 10h à 16h;1080
BRETIGNY;87545194;JOB;2017-04-25;2017;C;C;De 6h à 10h;5773
CLAMART;87391565;SAM;2023-11-18;2023;N;N;Après 20h;214
BIEVRES;87393546;SAM;2017-04-22;2017;C;C;Avant 6h;4
CONFLANS-FIN-D'OISE;87381459;DIM;2022-11-20;2022;A;A;De 6h à 10h;395
BREUILLET-BRUYERES-LE-CHATEL;87545483;SAM;2017-04-22;2017;C;C;Après 20h;33
CLAMART;87391565;SAM;2023-11-18;2023;N;N;De 10h à 16h;1008
BIEVRES;87393546;DIM;2017-04-23;2017;C;C;De 6h à 10h;23
CONFLANS-FIN-D'OISE;87381459;DIM;2023-11-19;2023;J;J6;Avant 6h;6
BREUILLET-BRUYERES-LE-CHATEL;87545483;SAM;2017-04-22;2017;C;C;De 16h à 20h;93
CLAMART;87391565;DIM;2023-11-19;2023;N;N;Après 20h;107
BIEVRES;87393546;JOB;2017-04-25;2017;C;C;De 10h à 16h;137
CONFLANS-FIN-D'OISE;87381459;JOB;2022-11-22;2022;A;A;De 16h à 20h;444
BREUILLET-BRUYERES-LE-CHATEL;87545483;DIM;2017-04-23;2017;C;C;Avant 6h;4
CLICHY-LEVALLOIS;87381129;SAM;2023-11-18;2023;L;L3;De 6h à 10h;596
BOIGNEVILLE;87684407;SAM;2024-02-03;2024;D;D;Avant 6h;0
CONFLANS-FIN-D'OISE;87381459;JOB;2023-11-14;2023;L;L3;De 10h à 16h;171
BREUILLET-BRUYERES-LE-CHATEL;87545483;DIM;2017-04-23;2017;C;C;De 10h à 16h;142
CLICHY-LEVALLOIS;87381129;DIM;2023-11-19;2023;L;L3;Après 20h;320
BOIGNEVILLE;87684407;DIM;2024-03-03;2024;D;D;De 6h à 10h;3
CONFLANS-SAINTE-HONORINE;87381897;SAM;2023-11-18;2023;J;J6;De 10h à 16h;1579
BREUILLET-VILLAGE;87545491;SAM;2017-04-22;2017;C;C;Après 20h;49
CLICHY-LEVALLOIS;87381129;DIM;2023-11-19;2023;L;L3;De 6h à 10h;322
BOIGNEVILLE;87684407;JOB;2024-12-03;2024;D;D;Après 20h;0
CONFLANS-SAINTE-HONORINE;87381897;DIM;2023-11-19;2023;J;J6;De 10h à 16h;1197
BREUILLET-VILLAGE;87545491;SAM;2017-04-22;2017;C;C;Avant 6h;10
CLICHY-LEVALLOIS;87381129;JOB;2023-11-14;2023;L;L2;Après 20h;588
BOIGNEVILLE;87684407;JOB;2024-12-03;2024;D;D;De 16h à 20h;1
CONFLANS-SAINTE-HONORINE;87381897;DIM;2023-11-19;2023;J;J6;De 16h à 20h;742
BREUILLET-VILLAGE;87545491;DIM;2017-04-23;2017;C;C;De 10h à 16h;151
CLICHY-LEVALLOIS;87381129;JOB;2023-11-14;2023;L;L3;Après 20h;783
BOIGNEVILLE;87684407;JOB;2024-12-03;2024;D;D;De 6h à 10h;24
CORBEIL-ESSONNES;87681007;SAM;2024-02-03;2024;D;D;Après 20h;1157
BREUILLET-VILLAGE;87545491;DIM;2017-04-23;2017;C;C;De 16h à 20h;129
CLICHY-MONTFERMEIL;87704304;DIM;2021-12-09;2021;T4;T4;Avant 6h;4
BOIS-COLOMBES;87381079;DIM;2023-11-19;2023;J;J4;Après 20h;283
CORBEIL-ESSONNES;87681007;SAM;2024-02-03;2024;D;D;Avant 6h;226
BREUILLET-VILLAGE;87545491;JOB;2017-04-25;2017;C;C;De 16h à 20h;139
CLICHY-MONTFERMEIL;87704304;JOB;2021-09-21;2021;T4;T4;Après 20h;82
BOIS-COLOMBES;87381079;DIM;2023-11-19;2023;J;J6;Après 20h;17
CORBEIL-ESSONNES;87681007;SAM;2024-02-03;2024;D;D;De 10h à 16h;4821
BRUNOY;87682120;SAM;2024-02-03;2024;D;D;Avant 6h;81
CLICHY-MONTFERMEIL;87704304;JOB;2021-09-21;2021;T4;T4;De 16h à 20h;282
BOIS-LE-ROI;87682203;SAM;2023-11-18;2023;R;R;Après 20h;93
CORBEIL-ESSONNES;87681007;SAM;2024-02-03;2024;D;D;De 16h à 20h;2579
BRUNOY;87682120;SAM;2024-02-03;2024;D;D;De 6h à 10h;1200
CLICHY-SOUS-BOIS-MAIRIE;87704288;DIM;2021-12-09;2021;T4;T4;Avant 6h;4
BOIS-LE-ROI;87682203;JOB;2023-11-14;2023;R;R;Après 20h;70
CORBEIL-ESSONNES;87681007;JOB;2024-12-03;2024;D;D;De 6h à 10h;1703
BRUNOY;87682120;DIM;2024-03-03;2024;D;D;Après 20h;222
CLICHY-SOUS-BOIS-MAIRIE;87704288;DIM;2021-12-09;2021;T4;T4;De 10h à 16h;371
BOIS-LE-ROI;87682203;JOB;2023-11-14;2023;R;R;De 10h à 16h;345
CORMEILLES-EN-PARISIS;87381863;JOB;2023-11-14;2023;J;J6;Après 20h;231
BRUNOY;87682120;DIM;2024-03-03;2024;D;D;De 10h à 16h;1625
CLICHY-SOUS-BOIS-MAIRIE;87704288;DIM;2021-12-09;2021;T4;T4;De 16h à 20h;392
BOISSISE-LE-ROI;87682518;DIM;2024-03-03;2024;D;D;De 16h à 20h;17
COUILLY-SAINT-GERMAIN-QUINCY;87116731;JOB;2023-09-19;2023;P;P;Après 20h;6
BRUYERES-SUR-OISE;87276451;SAM;2023-11-18;2023;H;H;De 6h à 10h;22
CLICHY-SOUS-BOIS-MAIRIE;87704288;JOB;2021-09-21;2021;T4;T4;Après 20h;62
BOISSISE-LE-ROI;87682518;DIM;2024-03-03;2024;D;D;De 6h à 10h;8
COUILLY-SAINT-GERMAIN-QUINCY;87116731;JOB;2023-09-19;2023;P;P;De 6h à 10h;111
BRUYERES-SUR-OISE;87276451;DIM;2023-11-19;2023;H;H;De 16h à 20h;21
COIGNIERES;87393272;DIM;2023-11-19;2023;N;N;De 16h à 20h;102
BOISSISE-LE-ROI;87682518;JOB;2024-02-04;2024;D;D;Après 20h;8
COULOMMIERS;87116301;DIM;2023-11-19;2023;P;P;De 16h à 20h;305
BRUYERES-SUR-OISE;87276451;DIM;2023-11-19;2023;H;H;De 6h à 10h;8
COIGNIERES;87393272;JOB;2023-11-14;2023;N;N;Après 20h;59
BONDY;87113407;SAM;2021-09-18;2021;T4;T4;Avant 6h;21
COULOMMIERS;87116301;JOB;2023-11-14;2023;P;P;De 10h à 16h;371
BRUYERES-SUR-OISE;87276451;JOB;2023-11-14;2023;H;H;Après 20h;5
COLOMBES;87381087;SAM;2023-11-18;2023;J;J4;De 16h à 20h;1730
BONDY;87113407;DIM;2021-12-09;2021;T4;T4;De 10h à 16h;1168
COURBEVOIE;87382200;SAM;2023-11-18;2023;L;L2;Avant 6h;29
BRUYERES-SUR-OISE;87276451;JOB;2023-11-14;2023;H;H;Avant 6h;2
COLOMBES;87381087;SAM;2023-11-18;2023;J;J4;De 6h à 10h;1013
BONDY;87113407;DIM;2022-03-20;2022;E;E;Après 20h;488
COURBEVOIE;87382200;DIM;2023-11-19;2023;L;L2;Avant 6h;16
BUNO-GIRONVILLE;87681510;DIM;2024-03-03;2024;D;D;Après 20h;2
COLOMBES;87381087;DIM;2023-11-19;2023;J;J4;Après 20h;345
BONDY;87113407;JOB;2021-09-21;2021;T4;T4;Après 20h;914
COURBEVOIE;87382200;JOB;2023-11-14;2023;L;L2;De 10h à 16h;1637
BUNO-GIRONVILLE;87681510;JOB;2024-02-04;2024;D;D;Après 20h;1
COLOMBES;87381087;JOB;2023-11-14;2023;J;J4;Après 20h;533
BONDY;87113407;JOB;2022-03-22;2022;E;E;Après 20h;519
CRECY-LA-CHAPELLE;87116772;SAM;2023-09-16;2023;P;P;De 10h à 16h;81
CAMP-DES-LOGES;87710939;JOB;2023-10-19;2023;T13;T13;De 6h à 10h;106
COMBS-LA-VILLE-QUINCY;87682146;SAM;2024-02-03;2024;D;D;De 10h à 16h;1555
BONNIERES;87415893;JOB;2021-07-12;2021;J;J5;De 16h à 20h;37
CRECY-LA-CHAPELLE;87116772;DIM;2023-09-17;2023;P;P;Après 20h;12
CERGY-LE-HAUT;87382655;SAM;2022-11-19;2022;A;A;Avant 6h;120
COMBS-LA-VILLE-QUINCY;87682146;DIM;2024-03-03;2024;D;D;Après 20h;175
BONNIERES;87415893;JOB;2021-07-12;2021;J;J5;De 6h à 10h;496
CRECY-LA-CHAPELLE;87116772;DIM;2023-09-17;2023;P;P;Avant 6h;3
CERGY-LE-HAUT;87382655;DIM;2022-11-20;2022;A;A;De 10h à 16h;1667
COMBS-LA-VILLE-QUINCY;87682146;DIM;2024-03-03;2024;D;D;Avant 6h;42
BORAN-SUR-OISE;87276444;SAM;2023-11-18;2023;H;H;De 6h à 10h;5
CRECY-LA-CHAPELLE;87116772;JOB;2023-09-19;2023;P;P;Avant 6h;8
CERGY-LE-HAUT;87382655;JOB;2022-11-22;2022;A;A;Après 20h;0
COMBS-LA-VILLE-QUINCY;87682146;JOB;2024-05-03;2024;D;D;Avant 6h;240
BORAN-SUR-OISE;87276444;DIM;2023-11-19;2023;H;H;De 16h à 20h;9
CREIL;87276006;SAM;2024-02-03;2024;D;D;De 6h à 10h;94
CERGY-LE-HAUT;87382655;JOB;2023-11-14;2023;L;L3;Après 20h;0
COMPANS;87272047;SAM;2023-11-18;2023;K;K;Après 20h;2
BOUFFEMONT-MOISSELLES;87276485;SAM;2023-11-18;2023;H;H;De 10h à 16h;356
CREIL;87276006;DIM;2023-11-19;2023;H;H;De 6h à 10h;29
CERGY-PREFECTURE;87381905;SAM;2022-11-19;2022;A;A;Après 20h;1278
COMPANS;87272047;SAM;2023-11-18;2023;K;K;De 6h à 10h;6
BOUFFEMONT-MOISSELLES;87276485;DIM;2023-11-19;2023;H;H;Avant 6h;14
CREIL;87276006;DIM;2024-03-03;2024;D;D;De 6h à 10h;73
CERGY-PREFECTURE;87381905;SAM;2022-11-19;2022;A;A;De 10h à 16h;5688
COMPANS;87272047;DIM;2023-11-19;2023;K;K;De 6h à 10h;5
BOUFFEMONT-MOISSELLES;87276485;DIM;2023-11-19;2023;H;H;De 16h à 20h;181
CREIL;87276006;JOB;2023-11-14;2023;H;H;De 16h à 20h;171
CERGY-PREFECTURE;87381905;DIM;2022-11-20;2022;A;A;Après 20h;564
CONFLANS-FIN-D'OISE;87381459;SAM;2022-11-19;2022;A;A;Avant 6h;62
BOUFFEMONT-MOISSELLES;87276485;JOB;2023-11-14;2023;H;H;Avant 6h;48
CREPY-EN-VALOIS;87271593;SAM;2023-11-18;2023;K;K;Après 20h;16
CERGY-PREFECTURE;87381905;DIM;2022-11-20;2022;A;A;De 6h à 10h;868
CONFLANS-FIN-D'OISE;87381459;SAM;2022-11-19;2022;A;A;De 6h à 10h;717
BOUFFEMONT-MOISSELLES;87276485;JOB;2023-11-14;2023;H;H;De 16h à 20h;309
CREPY-EN-VALOIS;87271593;SAM;2023-11-18;2023;K;K;Avant 6h;24
CERGY-PREFECTURE;87381905;JOB;2022-11-22;2022;A;A;De 16h à 20h;2030
CONFLANS-FIN-D'OISE;87381459;SAM;2023-11-18;2023;J;J6;De 6h à 10h;199
BOUGIVAL;87382440;DIM;2023-11-19;2023;L;L2;De 10h à 16h;206
CREPY-EN-VALOIS;87271593;JOB;2023-11-14;2023;K;K;De 6h à 10h;715
CERGY-PREFECTURE;87381905;JOB;2022-11-23;2022;A;A;Après 20h;28
CONFLANS-FIN-D'OISE;87381459;DIM;2022-11-20;2022;A;A;Après 20h;238
BOULAINVILLIERS;87543181;SAM;2017-04-22;2017;C;C;Après 20h;293
CRETEIL-POMPADOUR;87608802;DIM;2024-03-03;2024;D;D;Après 20h;1196
CERGY-PREFECTURE;87381905;JOB;2022-11-30;2022;A;A;De 6h à 10h;3972
CONFLANS-FIN-D'OISE;87381459;DIM;2022-11-20;2022;A;A;Avant 6h;44
BOULAINVILLIERS;87543181;SAM;2017-04-22;2017;C;C;De 16h à 20h;920
CRETEIL-POMPADOUR;87608802;JOB;2024-05-03;2024;D;D;De 10h à 16h;3220
CERGY-SAINT-CHRISTOPHE;87382499;SAM;2022-11-19;2022;A;A;De 10h à 16h;4807
CONFLANS-FIN-D'OISE;87381459;DIM;2022-11-20;2022;A;A;De 16h à 20h;679
BOULAINVILLIERS;87543181;DIM;2017-04-23;2017;C;C;De 10h à 16h;679
CRETEIL-POMPADOUR;87608802;JOB;2024-05-03;2024;D;D;De 16h à 20h;5218
CERGY-SAINT-CHRISTOPHE;87382499;SAM;2022-11-19;2022;A;A;De 6h à 10h;1130
CONFLANS-FIN-D'OISE;87381459;DIM;2023-11-19;2023;J;J6;De 16h à 20h;461
BOULAINVILLIERS;87543181;JOB;2017-04-25;2017;C;C;Après 20h;301
CRETEIL-POMPADOUR;87608802;JOB;2024-05-03;2024;D;D;De 6h à 10h;2959
CERGY-SAINT-CHRISTOPHE;87382499;DIM;2022-11-20;2022;A;A;Après 20h;413
CONFLANS-FIN-D'OISE;87381459;JOB;2022-11-30;2022;A;A;Avant 6h;82
BOURAY;87545178;SAM;2017-04-22;2017;C;C;Avant 6h;16
CROUY-SUR-OURCQ;87116640;DIM;2023-09-17;2023;P;P;De 16h à 20h;58
CERGY-SAINT-CHRISTOPHE;87382499;DIM;2022-11-20;2022;A;A;De 16h à 20h;979
CONFLANS-FIN-D'OISE;87381459;JOB;2022-11-30;2022;A;A;De 10h à 16h;1169
BOURAY;87545178;SAM;2017-04-22;2017;C;C;De 6h à 10h;183
CROUY-SUR-OURCQ;87116640;JOB;2023-09-19;2023;P;P;Avant 6h;12
CERGY-SAINT-CHRISTOPHE;87382499;JOB;2022-11-22;2022;A;A;De 16h à 20h;294
CONFLANS-FIN-D'OISE;87381459;JOB;2022-11-30;2022;A;A;De 16h à 20h;525
BOURAY;87545178;JOB;2017-04-25;2017;C;C;De 16h à 20h;657
DAMMARTIN-JUILLY-SAINT-MARD;87271536;SAM;2023-11-18;2023;K;K;De 16h à 20h;50
CERGY-SAINT-CHRISTOPHE;87382499;JOB;2022-11-23;2022;A;A;Après 20h;0
CONFLANS-FIN-D'OISE;87381459;JOB;2022-11-30;2022;A;A;De 6h à 10h;2725
BOURRON-MARLOTTE-GREZ;87684118;SAM;2023-11-18;2023;R;R;De 16h à 20h;56
DAMMARTIN-JUILLY-SAINT-MARD;87271536;DIM;2023-11-19;2023;K;K;De 10h à 16h;15
CERGY-SAINT-CHRISTOPHE;87382499;JOB;2022-11-30;2022;A;A;De 16h à 20h;1480
CONFLANS-FIN-D'OISE;87381459;JOB;2023-11-14;2023;J;J6;De 16h à 20h;1446
BOURRON-MARLOTTE-GREZ;87684118;SAM;2023-11-18;2023;R;R;De 6h à 10h;33
DAMMARTIN-JUILLY-SAINT-MARD;87271536;JOB;2023-11-14;2023;K;K;Avant 6h;37
CERNAY;87276063;DIM;2023-11-19;2023;H;H;Avant 6h;20
CONFLANS-FIN-D'OISE;87381459;JOB;2023-11-14;2023;L;L3;De 16h à 20h;386
BOURRON-MARLOTTE-GREZ;87684118;DIM;2023-11-19;2023;R;R;De 10h à 16h;113
DAMMARTIN-JUILLY-SAINT-MARD;87271536;JOB;2023-11-14;2023;K;K;De 16h à 20h;127
CERNAY;87276063;JOB;2017-04-25;2017;C;C;Avant 6h;40
CONFLANS-SAINTE-HONORINE;87381897;SAM;2023-11-18;2023;J;J6;De 6h à 10h;689
BOUSSY-SAINT-ANTOINE;87682138;SAM;2024-02-03;2024;D;D;Après 20h;275
DEUIL-MONTMAGNY;87276345;DIM;2023-11-19;2023;H;H;Avant 6h;29
CERNAY;87276063;JOB;2023-11-14;2023;H;H;De 16h à 20h;462
CORBEIL-ESSONNES;87681007;JOB;2024-05-03;2024;D;D;De 10h à 16h;3168
BOUSSY-SAINT-ANTOINE;87682138;SAM;2024-02-03;2024;D;D;De 10h à 16h;1378
DEUIL-MONTMAGNY;87276345;JOB;2023-11-14;2023;H;H;De 10h à 16h;1368
CESSON;87682161;SAM;2024-02-03;2024;D;D;De 10h à 16h;715
CORBEIL-ESSONNES;87681007;JOB;2024-12-03;2024;D;D;De 10h à 16h;1079
BOUSSY-SAINT-ANTOINE;87682138;DIM;2024-03-03;2024;D;D;De 10h à 16h;981
DOMONT;87276436;SAM;2023-11-18;2023;H;H;Après 20h;169
CESSON;87682161;DIM;2024-03-03;2024;D;D;Avant 6h;18
CORBEIL-ESSONNES;87681007;JOB;2024-12-03;2024;D;D;De 16h à 20h;43
BOUSSY-SAINT-ANTOINE;87682138;DIM;2024-03-03;2024;D;D;De 6h à 10h;350
DOMONT;87276436;SAM;2023-11-18;2023;H;H;Avant 6h;50
CESSON;87682161;DIM;2024-03-03;2024;D;D;De 10h à 16h;619
CORBEIL-ESSONNES;87681007;JOB;2024-02-04;2024;D;D;Après 20h;353
BOUTIGNY;87681478;SAM;2024-02-03;2024;D;D;Avant 6h;2
DOMONT;87276436;JOB;2023-11-14;2023;H;H;De 10h à 16h;1119
CHAMARANDE;87545152;SAM;2017-04-22;2017;C;C;Après 20h;8
CORMEILLES-EN-PARISIS;87381863;SAM;2023-11-18;2023;J;J6;De 10h à 16h;1439
BOUTIGNY;87681478;SAM;2024-02-03;2024;D;D;De 16h à 20h;43
DOMONT;87276436;JOB;2023-11-14;2023;H;H;De 6h à 10h;2026
CHAMARANDE;87545152;SAM;2017-04-22;2017;C;C;De 10h à 16h;55
CORMEILLES-EN-PARISIS;87381863;SAM;2023-11-18;2023;J;J6;De 6h à 10h;696
BOUTIGNY;87681478;DIM;2024-03-03;2024;D;D;De 16h à 20h;63
DORDIVES;87684233;DIM;2023-11-19;2023;R;R;De 16h à 20h;54
CHAMARANDE;87545152;SAM;2017-04-22;2017;C;C;De 6h à 10h;40
CORMEILLES-EN-PARISIS;87381863;DIM;2023-11-19;2023;J;J6;De 10h à 16h;971
BOUTIGNY;87681478;JOB;2024-12-03;2024;D;D;Avant 6h;22
DORDIVES;87684233;JOB;2023-11-14;2023;R;R;Avant 6h;39
CHAMARANDE;87545152;DIM;2017-04-23;2017;C;C;Après 20h;13
CORMEILLES-EN-PARISIS;87381863;JOB;2023-11-14;2023;J;J6;De 10h à 16h;1295
BOUTIGNY;87681478;JOB;2024-12-03;2024;D;D;De 6h à 10h;191
DOURDAN;87545525;SAM;2017-04-22;2017;C;C;Après 20h;59
CHAMARANDE;87545152;DIM;2017-04-23;2017;C;C;De 6h à 10h;17
COUILLY-SAINT-GERMAIN-QUINCY;87116731;DIM;2023-09-17;2023;P;P;De 16h à 20h;19
BRETIGNY;87545194;SAM;2017-04-22;2017;C;C;De 6h à 10h;978
DOURDAN;87545525;SAM;2017-04-22;2017;C;C;Avant 6h;26
